C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_032.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_032.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_032.jpg,0,0,0,23.20015
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_103.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_103.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_103.jpg,0,0,0,23.01366
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_170.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_170.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_170.jpg,0,0,0,22.87478
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_239.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_239.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_239.jpg,0,0,0,22.73674
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_308.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_308.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_308.jpg,0,0,0,22.55398
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_380.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_380.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_380.jpg,0,0,0,22.41788
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_450.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_450.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_450.jpg,0,0,0,22.23768
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_518.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_518.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_518.jpg,0,0,0,22.10348
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_589.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_589.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_589.jpg,0,0,0,21.92582
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_664.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_664.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_664.jpg,0,0,0,21.74968
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_733.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_733.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_733.jpg,0,0,0,21.61866
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_803.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_803.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_803.jpg,0,0.2091954,0,21.52987
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_873.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_873.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_873.jpg,0,0.3965613,0,21.62935
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_14_941.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_14_941.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_14_941.jpg,0,0.6242826,0,21.94885
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_011.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_011.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_011.jpg,0,0.8070406,0,22.34574
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_081.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_081.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_081.jpg,0,0.9934215,0,22.86572
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_150.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_150.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_150.jpg,0,1,0,23.65283
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_218.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_218.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_218.jpg,0,1,0,24.23881
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_288.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_288.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_288.jpg,0,1,0,25.01131
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_359.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_359.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_359.jpg,0,1,0,25.58673
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_428.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_428.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_428.jpg,0,1,0,26.34886
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_498.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_498.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_498.jpg,0,1,0,26.91635
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_565.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_565.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_565.jpg,0,1,0,27.66773
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_634.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_634.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_634.jpg,0,1,0,28.22729
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_703.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_703.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_703.jpg,0,1,0,28.9681
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_772.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_772.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_772.jpg,0,1,0,29.5195
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_843.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_843.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_843.jpg,0,1,0,30.18619
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_913.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_913.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_913.jpg,0,1,0,30.19066
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_15_980.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_15_980.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_15_980.jpg,0,1,0,30.19014
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_048.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_048.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_048.jpg,0,1,0,30.1906
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_119.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_119.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_119.jpg,0,1,0,30.19057
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_187.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_187.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_187.jpg,0,1,0,30.19054
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_257.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_257.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_257.jpg,0,1,0,30.19057
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_328.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_328.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_328.jpg,0,1,0,30.19054
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_396.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_396.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_396.jpg,0,1,0,30.19056
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_465.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_465.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_465.jpg,0,1,0,30.07635
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_533.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_533.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_533.jpg,0,1,0,30.22244
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_603.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_603.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_603.jpg,0,1,0,30.1974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_675.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_675.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_675.jpg,0,1,0,30.12699
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_744.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_744.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_744.jpg,0,1,0,30.2227
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_813.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_813.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_813.jpg,0,1,0,30.18464
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_882.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_882.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_882.jpg,0,1,0,30.18887
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_16_952.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_16_952.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_16_952.jpg,0,1,0,30.18959
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_021.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_021.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_021.jpg,0,1,0,30.18979
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_091.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_091.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_091.jpg,0,1,0,30.18982
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_161.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_161.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_161.jpg,0,1,0,30.18977
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_230.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_230.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_230.jpg,0,1,0,30.18974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_298.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_298.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_298.jpg,0,1,0,30.18974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_369.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_369.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_369.jpg,0,1,0,30.18972
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_436.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_436.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_436.jpg,0,1,0,30.18974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_508.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_508.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_508.jpg,0,1,0,30.18972
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_577.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_577.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_577.jpg,0,1,0,30.18972
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_646.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_646.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_646.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_715.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_715.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_715.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_784.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_784.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_784.jpg,0,1,0,30.18972
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_856.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_856.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_856.jpg,0,1,0,30.18974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_927.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_927.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_927.jpg,0,1,0,30.18972
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_17_994.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_17_994.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_17_994.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_065.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_065.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_065.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_133.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_133.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_133.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_204.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_204.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_204.jpg,0,1,0,30.18973
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_275.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_275.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_275.jpg,0,1,0,30.18974
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_344.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_344.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_344.jpg,-0.2,1,0,30.1794
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_414.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_414.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_414.jpg,-0.35,1,0,30.16313
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_484.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_484.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_484.jpg,-0.5500001,1,0,30.13906
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_553.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_553.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_553.jpg,-0.7,1,0,30.12097
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_626.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_626.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_626.jpg,0,1,0,30.16175
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_696.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_696.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_696.jpg,0,1,0,30.17503
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_770.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_770.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_770.jpg,0,1,0,30.18738
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_840.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_840.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_840.jpg,0,1,0,30.18954
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_911.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_911.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_911.jpg,0,1,0,30.19012
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_18_982.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_18_982.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_18_982.jpg,0,1,0,30.19022
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_054.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_054.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_054.jpg,0,1,0,30.1902
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_130.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_130.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_130.jpg,0,1,0,30.19022
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_199.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_199.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_199.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_270.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_270.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_270.jpg,0,1,0,30.19021
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_341.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_341.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_341.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_415.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_415.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_415.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_484.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_484.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_484.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_555.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_555.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_555.jpg,0,1,0,30.19026
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_626.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_626.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_626.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_696.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_696.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_696.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_768.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_768.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_768.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_839.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_839.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_839.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_909.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_909.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_909.jpg,0,1,0,30.19025
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_19_982.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_19_982.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_19_982.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_054.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_054.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_054.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_125.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_125.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_125.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_194.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_194.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_194.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_265.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_265.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_265.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_338.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_338.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_338.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_408.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_408.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_408.jpg,0,1,0,30.19023
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_478.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_478.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_478.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_550.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_550.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_550.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_622.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_622.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_622.jpg,0,1,0,30.19026
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_692.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_692.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_692.jpg,0,1,0,30.19024
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_760.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_760.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_760.jpg,0,1,0,30.19022
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_833.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_833.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_833.jpg,0,1,0,30.19025
C:\Users\user\Documents\car\IMG\center_2019_12_20_09_51_20_905.jpg,C:\Users\user\Documents\car\IMG\left_2019_12_20_09_51_20_905.jpg,C:\Users\user\Documents\car\IMG\right_2019_12_20_09_51_20_905.jpg,0,1,0,30.19025
